Near-Black-Box Adversarial Attacks on Graph Neural Networks as An Influence Maximization Problem,,['https://www.semanticscholar.org/paper/Adversarial-Attack-on-Graph-Neural-Networks-as-An-Ma-Deng/28aced1522ac329ad068565f4e3208e23862f221'],[]
Adapt-and-Adjust: Overcoming the Long-tail Problem of Multilingual Speech Recognition,,['https://www.semanticscholar.org/paper/Adapt-and-Adjust%3A-Overcoming-the-Long-Tail-Problem-Winata-Wang/0b2cd96f933722725c4b5d42cb4b1793fa24dee4'],[]
AUTOSAMPLING: SEARCH FOR EFFECTIVE DATA SAMPLING SCHEDULES,,['https://www.semanticscholar.org/paper/AutoSampling%3A-Search-for-Effective-Data-Sampling-Sun-Dou/ab79c426201c80cfd0c54f1e2b36af2392d15f74'],[]
StructFormer: Joint Unsupervised Induction of Dependency and Constituency Structure from Masked Language Modeling,,['https://www.semanticscholar.org/paper/StructFormer%3A-Joint-Unsupervised-Induction-of-and-Shen-Tay/fe5cf247dd29d83345bda0cc863c9349f331ed34'],[]
Precondition Layer and Its Use for GANs,,['https://www.semanticscholar.org/paper/In-situ-treatment-of-GaN-epilayers-in-hot-wall-Ciechonski-Kakanakova-Georgieva/da9228946c3fb117db0b8017b43945d5b9e9dfbc'],[]
Optimal Neural Program Synthesis from Multimodal Specifications,,['https://www.semanticscholar.org/paper/Optimal-Neural-Program-Synthesis-from-Multimodal-Ye-Chen/ca681cab91a3a8e6908b13630fd09b77a0bbf62d'],[]
Zero-Shot Recognition through Image-Guided Semantic Classification,,['https://www.semanticscholar.org/paper/Zero-Shot-Recognition-through-Image-Guided-Semantic-Yeh-Li/a9e45df52ea807da54d9fd89e18194c33f96edba'],[]
Linking average- and worst-case perturbation robustness via class selectivity and dimensionality,,['https://www.semanticscholar.org/paper/Linking-average-and-worst-case-perturbation-via-and-Leavitt-Morcos/50164be0af90902485f242ad3a7244f1c7c07076'],[]
Learning to Search for Fast Maximum Common Subgraph Detection,,['https://www.semanticscholar.org/paper/GLSearch%3A-Maximum-Common-Subgraph-Detection-via-to-Bai-Xu/28cfe68822fd79fc788698aa13d0bddc09ed61dc'],[]
Neural Potts Model,,['https://www.semanticscholar.org/paper/Neural-Potts-Model-Sercu-Verkuil/94526a3b070927dc7a0f066cf0a17b8abaf5ce1f'],[]
Federated Learning of a Mixture of Global and Local Models,,['https://www.semanticscholar.org/paper/Federated-Learning-of-a-Mixture-of-Global-and-Local-Hanzely-Richt%C3%A1rik/69e017d4a1a25081e2d3335dc0c19ba7c877244d'],[]
Learning Efficient Planning-based Rewards for Imitation Learning,,['https://www.semanticscholar.org/paper/Data-driven-planning-via-imitation-learning-Choudhury-Bhardwaj/3ca5070f832ce5201f6e41ec54b3e072eb7c118a'],[]
XLVIN: eXecuted Latent Value Iteration Nets,,"[""https://www.semanticscholar.org/paper/XLVIN%3A-eXecuted-Latent-Value-Iteration-Nets-Deac-Velivckovi'c/3c521453773813e2c9424999d60b395d0d90ec08""]",[]
TOWARDS NATURAL ROBUSTNESS AGAINST ADVERSARIAL EXAMPLES,,['https://www.semanticscholar.org/paper/Towards-Natural-Robustness-Against-Adversarial-Chu-Wei/25c811a5d734abf5f84c289ffd9587a788e1f49d'],[]
Towards Understanding Label Smoothing,,['https://www.semanticscholar.org/paper/Towards-Understanding-Label-Smoothing-Xu-Xu/812cd8da5827322cfbcb00ac1880bf4cdbf6798e'],[]
Task-similarity Aware Meta-learning through Nonparametric Kernel Regression,,['https://www.semanticscholar.org/paper/Task-similarity-Aware-Meta-learning-through-Kernel-Venkitaraman-Wahlberg/3d8586e3e53883224770fd984ec10e9f94c1e40e'],[]
Continual Invariant Risk Minimization,,"['https://www.semanticscholar.org/paper/Invariant-Risk-Minimization-Arjovsky-Bottou/753b7a701adc1b6072378bd048cfa8567885d9c7', 'https://www.semanticscholar.org/paper/Invariant-Risk-Minimization-Games-Ahuja-Shanmugam/9e35d23b30e014c4dc0a3d8cd450797db5b0507d']",[]
Rotograd: Dynamic Gradient Homogenization for Multitask Learning,,"['https://www.semanticscholar.org/paper/ROTOGRAD%3A-DYNAMIC-GRADIENT-HOMOGENIZATION/3b073f8afea2a249b8729d844a4f84f344a0dfdb', 'https://www.semanticscholar.org/paper/Rotograd%3A-Dynamic-Gradient-Homogenization-for-Javaloy-Valera/90a72babd57fcc70c575f8fbd9d4b50b82f689ec']",[]
Design-Bench: Benchmarks for Data-Driven Offline Model-Based Optimization,,['https://www.semanticscholar.org/paper/Non-linear-Domain-Adaptation-in-Transfer-Lim-Gupta/52332e25756380a9a5fcf6f5793f3f8137c4ebcc'],[]
Data augmentation for deep learning based accelerated MRI reconstruction,,['https://www.semanticscholar.org/paper/CDF-Net%3A-Cross-Domain-Fusion-Network-for-MRI-Nitski-Nag/15c3a3f80cea0c832b880ce09269acca93607382'],[]
Adaptive Gradient Methods Converge Faster with Over-Parameterization (and you can do a line-search),,['https://www.semanticscholar.org/paper/Adaptive-Gradient-Methods-Converge-Faster-with-(and-Vaswani-Kunstner/afdae523d420278670c30f45c015cc5860a0de22'],[]
Self-Supervised Time Series Representation Learning by Inter-Intra Relational Reasoning,,['https://www.semanticscholar.org/paper/Self-Supervised-Time-Series-Representation-Learning-Fan-Zhang/1277a716c9a6d2e53983dd056a98e8b83f4b435c'],[]
Adaptive Stacked Graph Filter,,['https://www.semanticscholar.org/paper/Stacked-Graph-Filter-Hoang-Maehara/30cfeb26893b0bd7e6188969167a22212df1885f'],[]
Latent Space Semi-Supervised Time Series Data Clustering,,['https://www.semanticscholar.org/paper/Latent-Space-Clustering-via-Dual-Discriminator-GAN-He-Li/dfb8eef7fe52456a76aaabae3b445bcca849020b'],[]
Cut-and-Paste Neural Rendering,,['https://www.semanticscholar.org/paper/Cut-and-Paste-Neural-Rendering-Bhattad-Forsyth/238be4ae6fa0f8f1c28a5c2630f69ccc7dec9da7'],[]
Uncertainty Prediction for Deep Sequential Regression Using Meta Models,,['https://www.semanticscholar.org/paper/Uncertainty-Prediction-for-Deep-Sequential-Using-Navr%C3%A1til-Arnold/9f96fc7a61be9e482bf91d1f42fe4621fde2e5d8'],[]
Accelerating DNN Training through Selective Localized Learning ,,['https://www.semanticscholar.org/paper/Accelerating-Deep-Learning-by-Focusing-on-the-Jiang-Wong/9f73c3f86026c21d0e5e55c70462952c6ada1175'],[]
Adaptive Multi-model Fusion Learning for Sparse-Reward Reinforcement Learning,,['https://www.semanticscholar.org/paper/Distributed-Control-and-Information-Fusion-Over-Jain/bbe6ccb28724f6d9edf757f4de4c913088b64fc8'],[]
Learning Deeply Shared Filter Bases for Efficient ConvNets,,['https://www.semanticscholar.org/paper/Learning-Shared-Filter-Bases-for-Efficient-ConvNets-Kim-Kang/9e5b3e52a6036de5e34d18181275d093ded7c8b3'],[]
MDP Playground: Controlling Orthogonal Dimensions of Hardness in Toy Environments,,['https://www.semanticscholar.org/paper/MDP-Playground%3A-A-Design-and-Debug-Testbed-for-Rajan-Diaz/ea3c6d13504c723b48710b72c61bc71f2670f25a'],[]
ReaPER: Improving Sample Efficiency in Model-Based Latent Imagination,,['https://www.semanticscholar.org/paper/Efficient-Intrinsically-Motivated-Robotic-Grasping-Hafez-Weber/72799883b3378309e195a6bbd3c42fcaa88bd962'],[]
Transferable Unsupervised Robust Representation Learning,,"['https://www.semanticscholar.org/paper/Learning-Transferable-and-Discriminative-Features-Keijser/eeed9f3f66cabe079c0fe80bc5ef880185cda061', 'https://www.semanticscholar.org/paper/Knowledge-Acquisition-with-Transferable-and-Robust-Chen/2e70d91e4d9adfa3fab4e54a1e97b623590be663', 'https://www.semanticscholar.org/paper/Unsupervised-Adversarially-Robust-Representation-on-Xu-Chen/aeda9bbae0e2060bd98d597befaab708f01bb557', 'https://www.semanticscholar.org/paper/LEARNING-FROM-NOISY-DATA-WITH-ROBUST-REPRESENTATION/8d761be2fa1a4dc60f5699d6c8542c6b7591595e', 'https://www.semanticscholar.org/paper/FairMixRep%3A-Self-supervised-Robust-Representation-Chakraborty-Verma/520cf36a173f1d7e8f5eb2e336cbb52443a808a3', 'https://www.semanticscholar.org/paper/Unsupervised-Representation-Learning-for-Robust-Agrawal/4c12455297f4aae175b30a74572d969a0ad663d9', 'https://www.semanticscholar.org/paper/Unsupervised-Speech-Domain-Adaptation-Based-on-for-Park-Oh/3358d213d63f337098df159a94f8ee0e2e3c1da2', 'https://www.semanticscholar.org/paper/Evolving-Losses-for-Unsupervised-Video-Learning-Piergiovanni-Angelova/3cb1b739f32641938485b714a186fb705d0b0215', 'https://www.semanticscholar.org/paper/Momentum-Contrast-for-Unsupervised-Visual-Learning-He-Fan/ec46830a4b275fd01d4de82bffcabe6da086128f', 'https://www.semanticscholar.org/paper/A-Heuristic-for-Unsupervised-Model-Selection-for-Duan-Watters/4c7db7bdb17b4beec8262fc003b91c56d7a87e50']",[]
FactoredRL: Leveraging Factored Graphs for Deep Reinforcement Learning,,['https://www.semanticscholar.org/paper/FACTOREDRL%3A-LEVERAGING-FACTORED-GRAPHS-FOR-DEEP-Balaji-Christodoulou/9819213d5667c9f30cc74bc4e10950ea37f62e50'],[]
Near-Optimal Glimpse Sequences for Training Hard Attention Neural Networks,,['https://www.semanticscholar.org/paper/Near-Optimal-Glimpse-Sequences-for-Training-Hard-Harvey-Teng/f592148161fc22e4606ff1e381873e41a01a2c12'],[]
Evaluating Agents Without Rewards,,['https://www.semanticscholar.org/paper/Evaluating-Agents-without-Rewards-Ba-Hafner/63731272b4b2b9edbdb09c1c626dc8c520856909'],[]
Learning to Reason in Large Theories without Imitation,,['https://www.semanticscholar.org/paper/Learning-to-Reason-in-Large-Theories-without-Bansal-Loos/689ccf061a30494bc907c9ccca8b869be4a74564'],[]
Enabling counterfactual survival analysis with balanced representations,,['https://www.semanticscholar.org/paper/Enabling-counterfactual-survival-analysis-with-Chapfuwa-Assaad/93d5f9416ebae1844c102274c52ba78fd607e4cb'],[]
One Size Doesn't Fit All: Adaptive Label Smoothing,,"[""https://www.semanticscholar.org/paper/One-size-(doesn't)-fit-all.-Reiner/019ec060db6e46c6598b19a5e0fd1e15ffd47bd6""]",[]
 Adding Recurrence to Pretrained Transformers,,['https://www.semanticscholar.org/paper/Adding-Recurrence-to-Pretrained-Transformers-for-Yoshida-Ettinger/54bc3e055d05e44c010febc669e8dea394643efc'],[]
Analyzing and Improving Generative Adversarial Training for Generative Modeling and Out-of-Distribution Detection,,['https://www.semanticscholar.org/paper/Analyzing-and-Improving-Generative-Adversarial-for-Yin-Li/2d6ef2b403ff816316511ed75c57b11d189e02a0'],[]
Contrastive Learning of Medical Visual Representations from Paired Images and Text,,['https://www.semanticscholar.org/paper/Contrastive-Learning-of-Medical-Visual-from-Paired-Zhang-Jiang/6dd9f99cecd38504b667d320eb2a6267a9fee35d'],[]
Learning Online Data Association,,['https://www.semanticscholar.org/paper/Learning-Online-Data-Association-Du-Tenenbaum/b43082e01e79efd56cdef8194a9a404058cf0680'],[]
Wiring Up Vision: Minimizing Supervised Synaptic Updates Needed to Produce a Primate Ventral Stream,,['https://www.semanticscholar.org/paper/Wiring-Up-Vision%3A-Minimizing-Supervised-Synaptic-to-Geiger-Schrimpf/19d68db5346c837bb428160619356e36045b351c'],[]
"Whitening and second order optimization both destroy information about the dataset, and can make generalization impossible",,['https://www.semanticscholar.org/paper/Whitening-and-second-order-optimization-both-about-Wadia-Duckworth/faba745c32f425c1084dac555f3ad314d827e29e'],[]
Unsupervised Active Pre-Training for Reinforcement Learning,,['https://www.semanticscholar.org/paper/Unsupervised-Curricula-for-Visual-Learning-Jabri-Hsu/4813be9599249bc024aad1d674c8d1da3479d532'],[]
Non-Attentive Tacotron: Robust and controllable neural TTS synthesis including unsupervised duration modeling,,['https://www.semanticscholar.org/paper/Non-Attentive-Tacotron%3A-Robust-and-Controllable-TTS-Shen-Jia/e98cb70e420148de2b6b52922dae631a6ee7ff74'],[]
Fourier Representations for Black-Box Optimization over Categorical Variables,,['https://www.semanticscholar.org/paper/Efficient-Black-Box-Combinatorial-Optimization-Dadkhahi-Shanmugam/e120934e3229314939b69977e8677c72e49fe5fd'],[]
Aspect-based Sentiment Classification via Reinforcement Learning,,['https://www.semanticscholar.org/paper/Aspect-level-Sentiment-Classification-with-Learning-Wang-Zhou/9991f133501bc65bd85e0cf6dcd5df432f52cc72'],[]
Fuzzy c-Means Clustering for Persistence Diagrams,,['https://www.semanticscholar.org/paper/Fuzzy-c-Means-Clustering-for-Persistence-Diagrams-Davies-Aspinall/921f1f9e0f9cc11742de3be73fec681a2f4edf8a'],[]
Response Modeling of Hyper-Parameters for Deep Convolutional Neural Networks,,['https://www.semanticscholar.org/paper/Learning-Deep-Temporal-Representations-for-Brain-Firat-Aksan/9fbece629bc39ddc05e588e206c4f681733e8f9d'],[]
Coordinated Multi-Agent Exploration Using Shared Goals,,['https://www.semanticscholar.org/paper/Influence-Based-Multi-Agent-Exploration-Wang-Wang/4a1436594f619cc869e5af0964ae606f44317222'],[]
Do Deeper Convolutional Networks Perform Better?,,['https://www.semanticscholar.org/paper/Do-Deeper-Convolutional-Networks-Perform-Better-Nichani-Radhakrishnan/d868b4211542b6f962f8ba26d040b768f30afebd'],[]
Scheduled Restart Momentum for Accelerated Stochastic Gradient Descent,,['https://www.semanticscholar.org/paper/Scheduled-Restart-Momentum-for-Accelerated-Gradient-Wang-Nguyen/08e95d5c107cb9967b8ed10166c12b03a90313db'],[]
On the Importance of Looking at the Manifold,,['https://www.semanticscholar.org/paper/IMS-Updated-Recommendations-on-postmenopausal-International-Pines/98524af59cbba95478233af61514380b7b3ded94'],[]
Certified robustness against physically-realizable patch attack via randomized cropping,,['https://www.semanticscholar.org/paper/Towards-Adversarial-Patch-Analysis-and-Certified-Wu-Zou/2c77298a7351c3731042fac18054e8b08783c018'],[]
Benchmarking Bias Mitigation Algorithms in Representation Learning through Fairness Metrics,,['https://www.semanticscholar.org/paper/No-Computation-without-Representation%3A-Avoiding-and-Kuhlman-Jackson/5f71c4164d7e71c15c8e69342894c19a7adaf627'],[]
Assisting the Adversary to Improve GAN Training,,['https://www.semanticscholar.org/paper/Assisting-the-Adversary-to-Improve-GAN-Training-Munk-Harvey/22f429c4d2ac74ed0a76f5c6cf921149a191e440'],[]
Cortico-cerebellar networks as decoupled neural interfaces,,['https://www.semanticscholar.org/paper/Understanding-Synthetic-Gradients-and-Decoupled-Czarnecki-Swirszcz/049139382018f07899c8686437a60e8fe623e8a1'],[]
Score-based Causal Discovery from Heterogeneous Data,,['https://www.semanticscholar.org/paper/Causal-Discovery-from-Heterogeneous%2FNonstationary-Huang-Zhang/cdc04b748e440f43547c0516f77480ffb8bf5cda'],[]
Efficiently Troubleshooting Image Segmentation Models with Human-In-The-Loop,,"['https://www.semanticscholar.org/paper/An-investigation-of-a-human-in-the-loop-approach-to-Razeghi/00534475fdcb9d0a4dd08ca45f32110e9881cd37', 'https://www.semanticscholar.org/paper/Contour-Transformer-Network-for-One-shot-of-Lu-Zheng/1c282a680f23294daff08c73df2879eba8c5ef53', 'https://www.semanticscholar.org/paper/Semantic-segmentation-of-microscopic-data-by-priors-Banerjee-Magee/1648d8e70c587ba1b34e3e9256d9c9faaa3c4463', 'https://www.semanticscholar.org/paper/Weakly-supervised-Learning-For-Catheter-in-3D-Yang-Shan/d623e3ea981d8b7e12e03743afce820828e37749', 'https://www.semanticscholar.org/paper/Contextual-Pyramid-Attention-Network-for-Building-Sebastian-Imbriaco/47a12437137a6d7df16c30baf944bd5e88bf1761', 'https://www.semanticscholar.org/paper/Efficient-and-Robust-Instrument-Segmentation-in-3D-Yang-Shan/fbd6896112fb821670877e0ee2ff148e2599c0f3', 'https://www.semanticscholar.org/paper/Efficient-Interactive-Annotation-of-Segmentation-Acuna-Ling/a985aba7699d0904f51785608496526eede02d6e', 'https://www.semanticscholar.org/paper/Efficient-Catheter-Segmentation-in-3D-Cardiac-using-Yang-Shan/534f3e783eea72b80c7ad27b668329cad49dfd9a', 'https://www.semanticscholar.org/paper/Transferring-from-ex-vivo-to-in-vivo%3A-Instrument-in-Yang-Shan/cd7811fe62093666ef5b069b3dfffd4959ffa92b', 'https://www.semanticscholar.org/paper/Novel-chemometric-proposals-for-advanced-data-and-Vitale/812c1a18634b1d72a964ed8c49891077c2b05e8a']",[]
Energy-based View of Retrosynthesis,,['https://www.semanticscholar.org/paper/Energy-based-View-of-Retrosynthesis-Sun-Dai/916c66f15ffccb04e641c6842cfc9030df264075'],[]
Benefits of Assistance over Reward Learning,,['https://www.semanticscholar.org/paper/Benefits-of-Assistance-over-Reward-Learning-Shah-Freire/6a02153b97823b08283b17f964d8d17ddf3c1ccd'],[]
Learning Algebraic Representation for Abstract Spatial-Temporal Reasoning,,['https://www.semanticscholar.org/paper/Learning-Continuous-Semantic-Representations-of-Allamanis-Chanthirasegaran/53e6f10e70393bdbafa98238272977760196fddf'],[]
A law of robustness for two-layers neural networks,,['https://www.semanticscholar.org/paper/A-law-of-robustness-for-two-layers-neural-networks-Bubeck-Li/8d8923a2593934610b90d75cdaba8d0f9b5f7f60'],[]
Model-Targeted Poisoning Attacks with Provable Convergence,,['https://www.semanticscholar.org/paper/Model-Targeted-Poisoning-Attacks%3A-Provable-and-Suya-Mahloujifar/c306755ca158c79dbe8c4836884568c2c7a1bb5c'],[]
Information Condensing Active Learning,,['https://www.semanticscholar.org/paper/Information-Condensing-Active-Learning-Jain-Liu/be3dc1bc187cb7d2b6317bbe577ca388ad6cf3ca'],[]
Convergent Adaptive Gradient Methods in Decentralized Optimization,,['https://www.semanticscholar.org/paper/A-Linearly-Convergent-Proximal-Gradient-Algorithm-Alghunaim-Yuan/60db5f172764cc737d4bdc9d833f30f5e8cb2bac'],[]
Decoy-enhanced Saliency Maps ,,['https://www.semanticscholar.org/paper/Robust-Decoy-enhanced-Saliency-Maps.-Lu-Guo/818c168aa5e9d6524fb47437bdea68ea6731d3e0'],[]
Deep Continuous Networks,,['https://www.semanticscholar.org/paper/Deep-Continuous-Clustering-Shah-Koltun/33f4c796089ddf9aeb7bc1357e3add5fdc8ce4dd'],[]
Globally Injective ReLU networks,,['https://www.semanticscholar.org/paper/Globally-Injective-ReLU-Networks-Puthawala-Kothari/1f72225f4d17c71c81aa129476ee8ba1bbfe7ffc'],[]
Learning to Plan Optimistically: Uncertainty-Guided Deep Exploration via Latent Model Ensembles,,['https://www.semanticscholar.org/paper/Learning-to-Plan-Optimistically%3A-Uncertainty-Guided-Seyde-Schwarting/171109919bdc534bb61cb4ee2540e91a4d2f2417'],[]
Understanding Mental Representations Of Objects Through Verbs Applied To Them,,"[""https://www.semanticscholar.org/paper/The-computer-as-a-constructorium%3A-Tools-for-one's-Dillenbourg/2c0b3b5ad67f6555c50c2bdda1566ac40b7d2ef6""]",[]
Efficient Differentiable Neural Architecture Search with Model Parallelism,,['https://www.semanticscholar.org/paper/Efficient-Differentiable-Neural-Architecture-Search-Chen-Chen/625d3054cc4bcc7067fff34de10ba5f644036704'],[]
Similarity Search for Efficient Active Learning and Search of Rare Concepts,,['https://www.semanticscholar.org/paper/Similarity-Search-for-Efficient-Active-Learning-and-Coleman-Chou/dc806581fef7e3d44676a2a08f20cc9d7d964952'],[]
Client Selection in Federated Learning: Convergence Analysis and Power-of-Choice Selection Strategies,,['https://www.semanticscholar.org/paper/Client-Selection-in-Federated-Learning%3A-Convergence-Cho-Wang/e245f15bdddac514454fecf32f2a3ecb069f6dec'],[]
Closing the Generalization Gap in One-Shot Object Detection,,['https://www.semanticscholar.org/paper/Closing-the-Generalization-Gap-in-One-Shot-Object-Michaelis-Bethge/87cc2fe9c1e3b9041a6afe1b2a86f481ae7d0439'],[]
Dependency Structure Discovery from Interventions,,['https://www.semanticscholar.org/paper/Bayesian-latent-structure-discovery-from-recordings-Linderman-Adams/87acf6cab6529d3d4dfc84e9ad33e40655766fad'],[]
Exchanging Lessons Between Algorithmic Fairness and Domain Generalization,,['https://www.semanticscholar.org/paper/Exchanging-Lessons-Between-Algorithmic-Fairness-and-Creager-Jacobsen/1d3db17897e9d031f70414771d71314c7b356545'],[]
PettingZoo: Gym for Multi-Agent Reinforcement Learning,,['https://www.semanticscholar.org/paper/PettingZoo%3A-Gym-for-Multi-Agent-Reinforcement-Terry-Black/50ad46d53bfa65b2bcba07a291e76946a1297454'],[]
Mixture Representation Learning with Coupled Autoencoding Agents,,['https://www.semanticscholar.org/paper/Mixture-Representation-Learning-with-Coupled-Marghi-Gala/2841dcf1700a5f4ef7e8c1a20196b10a57c8d62f'],[]
Impact-driven Exploration with Contrastive Unsupervised Representations,,['https://www.semanticscholar.org/paper/Learning-representations-for-matching-fingerprint-Sankaran/86ba3c1ad2b8d64b820180ca654eb27628cc8faf'],[]
WeMix: How to Better Utilize Data Augmentation,,['https://www.semanticscholar.org/paper/WeMix%3A-How-to-Better-Utilize-Data-Augmentation-Xu-Noy/82a8b506789a6a9c0869e5235011920f88f2e712'],[]
Boosting One-Point Derivative-Free Online Optimization via Residual Feedback,,['https://www.semanticscholar.org/paper/Boosting-One-Point-Derivative-Free-Online-via-Zhang-Zhou/56de27dd5fe15ba3526780c4f40a6af8de0f30d3'],[]
Time-varying Graph Representation Learning via Higher-Order Skip-Gram with Negative Sampling,,['https://www.semanticscholar.org/paper/Time-varying-Graph-Representation-Learning-via-with-Piaggesi-Panisson/b87c8c07ecb0c129150d3cbde191d09c9bd8b434'],[]
Acoustic Neighbor Embeddings,,"['https://www.semanticscholar.org/paper/Acoustic-Neighbor-Embeddings-Jeon/6593b8a1b7d59929ac0699f3ad8657afd4f0478f', 'https://www.semanticscholar.org/paper/Query-by-Example-Search-with-Discriminative-Neural-Settle-Levin/592b897d1460e7f1aa28279ec211b2cef7ef9a7c', 'https://www.semanticscholar.org/paper/Acoustic-classification-using-semi-supervised-Deep-Thulasidasan-Bilmes/043048cb03da4b18dd583d5fc18d8881369df606', 'https://www.semanticscholar.org/paper/Supervised-Contrastive-Embeddings-for-Binaural-Tang-Taseska/9b1e366003519ab77af57427322dd8a9e8f32eb1', 'https://www.semanticscholar.org/paper/On-spectral-embeddings-for-supervised-binaural-Taseska-Waterschoot/d5a12de8ee8a51e562e56c8d15706e1ad521739e', 'https://www.semanticscholar.org/paper/Learning-Label-Embeddings-for-Nearest-Neighbor-with-Singh-Miller-Collins/31fc4091b3c5a26ba254c4ff6611254866863ff0', 'https://www.semanticscholar.org/paper/Signal-Ensemble-Classification-Using-Embeddings-and-Lieu-Saito/5555cbec650e4b0fc78c07b17e43803264fbfb74', 'https://www.semanticscholar.org/paper/A-Unifying-Perspective-on-Neighbor-Embeddings-along-B%C3%B6hm-Berens/9411cea70d31834f6cb4d2e9bee205e02b56d938', 'https://www.semanticscholar.org/paper/Truly-Unsupervised-Acoustic-Word-Embeddings-Using-Kamper/6c842b910656d652af70c2bcf18fa89a6e5683cf', 'https://www.semanticscholar.org/paper/Unsupervised-fuzzy-binning-of-metagenomic-sequence-Ariza-Jim%C3%A9nez-Quintero/598dac19d3cd53fa302100ac1c85caa1472fb693']",[]
Latent Programmer: Discrete Latent Codes for Program Synthesis,,['https://www.semanticscholar.org/paper/Latent-Programmer%3A-Discrete-Latent-Codes-for-Hong-Dohan/67e4189e09def9d4c812bc82b486a5bf983061f6'],[]
The Advantage Regret-Matching Actor-Critic,,['https://www.semanticscholar.org/paper/The-Advantage-Regret-Matching-Actor-Critic-Gruslys-Lanctot/c53bd6d868efc98fb60fe7baef39069d0fd55349'],[]
Characterizing Structural Regularities of Labeled Data in Overparameterized Models,,['https://www.semanticscholar.org/paper/Characterizing-Structural-Regularities-of-Labeled-Jiang-Zhang/f455641e7c8b979498014c4ea670f1f88671da6d'],[]
Quantifying Task Complexity Through Generalized Information Measures,,['https://www.semanticscholar.org/paper/A-STUDY-OF-GENERALIZED-INFORMATION-MEASURES-%26-THEIR-Sharma-Kothiyal/705d51b3f1669767b31df4c3abd1f7ad3a68b442'],[]
Learning One-hidden-layer Neural Networks on Gaussian Mixture Models with Guaranteed Generalizability,,['https://www.semanticscholar.org/paper/Flexible-blind-signal-separation-in-the-complex-Scarpiniti-Vigliano/ebe99df941af08f6828c4d81d6a0d3cab13a7fb5'],[]
Sample weighting as an explanation for mode collapse in generative adversarial networks,,['https://www.semanticscholar.org/paper/Sample-weighting-as-an-explanation-for-mode-in-Eide-Solberg/3e39e1c700fa39e177f21c7fec9ea901ea6ef31e'],[]
You Only Sample (Almost) Once: Linear Cost Self-Attention Via Bernoulli Sampling,,['https://www.semanticscholar.org/paper/Editorial%3A-Moving-on-in-biomicrofluidics.-Chang-Yeo/af40ceb559439a0a1eb4cfdc919825be310b9546'],[]
D2RL: Deep Dense Architectures in Reinforcement Learning,,['https://www.semanticscholar.org/paper/D2RL%3A-Deep-Dense-Architectures-in-Reinforcement-Sinha-Bharadhwaj/af6de8ee0c8bf4639763b73f205b51dacd490627'],[]
Deep Jump Q-Evaluation for Offline Policy Evaluation in Continuous Action Space,,['https://www.semanticscholar.org/paper/Deep-Jump-Q-Evaluation-for-Offline-Policy-in-Action-Cai-Shi/488126712c7eb2914490343bc443f2cbd9cbb423'],[]
Balancing Robustness and Sensitivity using Feature Contrastive Learning,,['https://www.semanticscholar.org/paper/Balancing-Robustness-and-Sensitivity-using-Feature-Kim-Glasner/619c343e93a563a57f1019ec99f8357fb8b16552'],[]
Jointly-Trained State-Action Embedding for Efficient Reinforcement Learning,,['https://www.semanticscholar.org/paper/Jointly-Trained-State-Action-Embedding-for-Learning-Pritz-Ma/3072e5c3cc1926fa4c76fb1312ac738b57368df9'],[]
Multilayer Dense Connections for Hierarchical Concept Classification,,['https://www.semanticscholar.org/paper/Multilayer-Dense-Connections-for-Hierarchical-Parag-Wang/ab92f255bf9ec4c6223e133c705800753ec6654a'],[]
Minimum Description Length Recurrent Neural Networks,,['https://www.semanticscholar.org/paper/Practical-Variational-Inference-for-Neural-Networks-Graves/5a9ef216bf11f222438fff130c778267d39a9564'],[]
Communication-Efficient Sampling for Distributed Training of Graph Convolutional Networks,,['https://www.semanticscholar.org/paper/Communication-Efficient-Sampling-for-Distributed-of-Jiang-Rumi/a416f89a2e5bad1d7f045cfaad454b0c0228587c'],[]
Dual-Tree Wavelet Packet CNNs for Image Classification,,['https://www.semanticscholar.org/paper/Face-recognition-using-anisotropic-dual-tree-Peng-Xie/c149678cfd414541f23897e60d1acbb409e68b20'],[]
Factorized linear discriminant analysis for phenotype-guided representation learning of neuronal gene expression data,,['https://www.semanticscholar.org/paper/Factorized-linear-discriminant-analysis-for-of-gene-Qiao-Meister/128f1477798f913cde343c2ca4dcfc66ff5df91a'],[]
BasisNet: Two-stage Model Synthesis for Efficient Inference,,['https://www.semanticscholar.org/paper/BasisNet%3A-Two-stage-Model-Synthesis-for-Efficient-Zhang-Chu/807faf818aa92dcb543d25a39c6c397e5fceed5d'],[]
Bridging the Imitation Gap by Adaptive Insubordination,,['https://www.semanticscholar.org/paper/Bridging-the-Imitation-Gap-by-Adaptive-Weihs-Jain/3f618d2500477729926ce7d9d311e7e69477dc07'],[]
Can Kernel Transfer Operators Help Flow based Generative Models?,,['https://www.semanticscholar.org/paper/Deep-Learning-for-Anomaly-Detection-Wang-Nie/7715180856e1f4ad14e93ea38a7c36d14ab2131c'],[]
A Critical Analysis of Distribution Shift,,['https://www.semanticscholar.org/paper/Genomic-analysis-of-methanogenic-archaea-reveals-a-Gilmore-Henske/04693bf2141c5a6c7299d886087241325ae30408'],[]
ON NEURAL NETWORK GENERALIZATION VIA PROMOTING WITHIN-LAYER ACTIVATION DIVERSITY,,['https://www.semanticscholar.org/paper/Within-layer-Diversity-Reduces-Generalization-Gap-Laakom-Raitoharju/645a4e56248e15e4a5a7c435f39bd219c437cadb'],[]
